"id","success","big_hit","backers_count"
1044872106,"NO","NO",1
1725299731,"YES","NO",24
1093119716,"YES","NO",138
2009537838,"YES","NO",25
1849640526,"YES","NO",52
1816945318,"NO","NO",3
914268854,"NO","NO",35
1141493251,"YES","NO",49
1372644066,"YES","NO",311
413036785,"NO","NO",2
1934158465,"NO","NO",4
2051553852,"YES","NO",62
1842196610,"NO","NO",2
684735828,"YES","NO",16
176153720,"NO","NO",0
18774545,"YES","NO",60
240768503,"YES","NO",30
2129997667,"NO","NO",4
647342743,"YES","NO",66
1080090899,"NO","NO",7
2114103326,"NO","NO",11
88031290,"NO","NO",24
1098862232,"YES","NO",41
442615413,"YES","YES",111
1577563187,"NO","NO",5
223749450,"NO","NO",2
1953773257,"YES","NO",146
2748907,"YES","NO",43
798760251,"YES","YES",1288
490065767,"NO","NO",7
225768777,"YES","NO",318
1066030687,"NO","NO",0
1770387793,"NO","NO",96
1320602557,"NO","NO",39
1652754997,"NO","NO",0
551621193,"NO","NO",3
1478356891,"NO","NO",13
1803969192,"NO","NO",7
670149014,"YES","YES",292
448302472,"NO","NO",116
324355428,"NO","NO",0
414252997,"YES","NO",122
1685846406,"NO","NO",31
1358904034,"YES","NO",39
1319460083,"YES","YES",22
444165057,"NO","NO",4
1858053442,"NO","NO",0
1752119418,"YES","YES",286
1166193580,"YES","NO",18
1812129714,"YES","NO",47
1469891251,"NO","NO",25
544378632,"NO","NO",29
396649365,"NO","NO",13
355247056,"YES","YES",3882
1919184836,"YES","YES",9550
1041466445,"YES","NO",234
682419932,"YES","NO",95
1033529082,"NO","NO",0
697620756,"YES","YES",366
1224898418,"YES","NO",87
2016580694,"YES","NO",66
632175306,"NO","NO",7
111002468,"YES","NO",138
1095695324,"NO","NO",2
654431500,"NO","NO",1
1043036276,"YES","NO",16
1130464763,"NO","NO",0
1954297082,"NO","NO",11
1731810209,"YES","NO",55
443085170,"NO","NO",0
1560622493,"YES","YES",187
2026757527,"YES","NO",19
938396695,"YES","NO",73
4947903,"NO","NO",4
730124050,"NO","NO",28
975348332,"YES","NO",65
1866082699,"YES","NO",116
1228801286,"YES","YES",268
540433648,"NO","NO",2
1960210642,"YES","NO",64
2114626343,"NO","NO",0
1118367814,"NO","NO",1
2147388989,"YES","YES",37
1607381597,"NO","NO",6
344861376,"YES","NO",40
989234349,"YES","NO",60
1506346556,"YES","YES",1203
1360976264,"YES","NO",248
1492706709,"NO","NO",7
558343371,"NO","NO",3
422191919,"NO","NO",0
2056504794,"NO","NO",7
1818053622,"NO","NO",13
1803606500,"NO","NO",10
120964274,"NO","NO",0
116457965,"NO","NO",31
1725863165,"NO","NO",13
2058752932,"YES","NO",377
1551767604,"YES","NO",177
1571544090,"NO","NO",20
65150002,"NO","NO",3
2028297707,"NO","NO",2
1823793487,"NO","NO",2
802099039,"NO","NO",16
2113356634,"NO","NO",4
1433059519,"NO","NO",15
1473212714,"NO","NO",5
452093884,"YES","NO",42
64875166,"NO","NO",12
1926626166,"YES","NO",122
1886362111,"YES","NO",12
556988942,"NO","NO",37
578604566,"NO","NO",487
1560297864,"NO","NO",27
1463976992,"NO","NO",10
1374830969,"NO","NO",9
1059192052,"YES","YES",558
854725126,"YES","NO",38
1130435251,"YES","NO",145
729292147,"NO","NO",6
925752189,"YES","YES",166
321772983,"YES","NO",8
1734013817,"YES","NO",83
893141977,"YES","NO",265
1050304493,"NO","NO",0
659892768,"NO","NO",464
1581897672,"NO","NO",1
2030598848,"NO","NO",1
1330759740,"NO","NO",1
1136547633,"YES","YES",28
1258032103,"NO","NO",1
1915094872,"NO","NO",13
1791605715,"NO","NO",4
420917067,"NO","NO",17
2052329666,"NO","NO",7
445979545,"YES","NO",55
1723503790,"YES","NO",125
447462027,"NO","NO",6
646537967,"NO","NO",2
486186462,"YES","NO",153
1014386872,"NO","NO",68
2134712574,"NO","NO",26
936765726,"NO","NO",1
1642625291,"NO","NO",46
888637962,"NO","NO",4
1125051745,"NO","NO",0
457250710,"YES","YES",15
64272107,"YES","NO",19
1754718100,"NO","NO",1
886350866,"NO","NO",126
706287348,"NO","NO",77
446485431,"YES","NO",115
984470575,"YES","NO",38
633336715,"NO","NO",0
1238536579,"YES","NO",68
1541674219,"NO","NO",4
1346627502,"NO","NO",0
1156245312,"YES","NO",74
1938968661,"YES","NO",68
1646170224,"NO","NO",0
1059764338,"NO","NO",1
2126158897,"NO","NO",0
938694070,"YES","YES",12
1394223874,"NO","NO",13
1966411286,"YES","NO",174
57052420,"NO","NO",1
2005997525,"NO","NO",38
1135572446,"YES","NO",69
1892704614,"NO","NO",22
1024522022,"NO","NO",174
146429929,"NO","NO",13
92753042,"YES","YES",1749
2141682813,"YES","NO",41
1750290576,"YES","NO",53
1525039577,"NO","NO",37
419636236,"YES","YES",105
1265792337,"YES","NO",114
518972820,"NO","NO",36
1124315018,"NO","NO",0
1944044953,"NO","NO",20
1548295915,"YES","NO",19
1953502165,"YES","NO",16
2129784376,"NO","NO",7
1377653435,"NO","NO",1
1633825314,"NO","NO",17
1929045946,"NO","NO",9
1006769193,"YES","NO",43
783939169,"NO","NO",8
822889673,"YES","NO",157
799713892,"NO","NO",435
427877174,"YES","NO",74
2087131771,"YES","NO",63
321837072,"YES","YES",991
86993771,"YES","NO",90
1253360164,"NO","NO",2
1955115851,"NO","NO",35
1481058052,"YES","NO",27
1623913364,"NO","NO",0
713544097,"YES","NO",72
25600723,"YES","NO",142
1421370035,"NO","NO",5
897145814,"YES","NO",89
1193637506,"NO","NO",16
180353796,"NO","NO",22
381806608,"NO","NO",2
1721562771,"NO","NO",8
56646170,"NO","NO",1
863917560,"YES","NO",44
1124289526,"YES","NO",54
199158887,"NO","NO",37
84856278,"NO","NO",48
174611535,"YES","NO",161
1861808300,"NO","NO",1
287709298,"YES","NO",74
1023748262,"YES","NO",199
1787958218,"YES","NO",96
975945403,"YES","NO",16
957142173,"NO","NO",1
2113577002,"NO","NO",0
126184389,"YES","NO",17
1056037974,"YES","NO",23
1874281235,"NO","NO",0
336924165,"NO","NO",6
1363965255,"NO","NO",0
826832977,"NO","NO",108
897872187,"YES","NO",90
1446546190,"NO","NO",7
2017392747,"YES","YES",528
1149116466,"YES","NO",124
528748742,"NO","NO",16
1826507832,"NO","NO",4
230544424,"YES","NO",98
849291039,"YES","YES",31
813508773,"YES","NO",28
366118889,"NO","NO",1
872033585,"NO","NO",25
434553307,"NO","NO",4
725845053,"NO","NO",0
1132042948,"NO","NO",1
1190490940,"YES","NO",112
771848923,"NO","NO",0
571847262,"NO","NO",37
1993297574,"NO","NO",25
139639112,"NO","NO",3
1444460281,"YES","YES",18
1264397058,"NO","NO",1
786678353,"NO","NO",9
1191600995,"YES","YES",202
896521278,"NO","NO",35
1700597991,"NO","NO",8
1773760497,"NO","NO",0
1331410778,"NO","NO",11
1857258608,"NO","NO",69
1417093453,"YES","NO",168
2130234466,"NO","NO",8
1593487132,"YES","NO",38
286368002,"YES","NO",51
1484526312,"NO","NO",5
1875658616,"YES","NO",42
1633102202,"NO","NO",12
1512857557,"YES","YES",231
399294338,"NO","NO",46
1659273546,"YES","NO",133
1967040269,"YES","NO",17
550606750,"NO","NO",2
1364151493,"NO","NO",2
2100035714,"YES","NO",40
1855151583,"NO","NO",0
2068910676,"YES","YES",592
308041081,"NO","NO",16
684250797,"NO","NO",274
1831825213,"NO","NO",0
1545777177,"NO","NO",15
997030854,"NO","NO",43
720844070,"NO","NO",0
392138643,"YES","NO",75
123383709,"NO","NO",12
977353626,"NO","NO",0
1739848945,"YES","NO",19
993383251,"NO","NO",3
1416680812,"NO","NO",4
1778068791,"NO","NO",1
1738591039,"NO","NO",0
2027761691,"NO","NO",1
265732709,"YES","YES",51
1324861710,"NO","NO",0
2090059204,"NO","NO",1
1391608971,"NO","NO",6
1395911426,"YES","NO",59
92769819,"YES","NO",274
1869928518,"YES","YES",70
1856743219,"NO","NO",14
1415845720,"NO","NO",10
1706777502,"YES","NO",112
1312090368,"NO","NO",19
126771716,"NO","NO",0
1239337283,"YES","NO",7
124621985,"YES","YES",479
913169540,"YES","NO",86
728043156,"YES","NO",23
1168026880,"YES","NO",690
1123439216,"NO","NO",63
225367743,"YES","NO",11
129549678,"NO","NO",56
1415289511,"YES","YES",78
1775538731,"YES","NO",127
1260002155,"YES","NO",341
2045119341,"NO","NO",0
1884148416,"YES","NO",32
1556540318,"YES","NO",44
203930647,"YES","NO",193
1190495658,"NO","NO",4
571815010,"NO","NO",2
734908128,"YES","NO",27
140972106,"NO","NO",12
51914873,"YES","YES",46
2139936422,"NO","NO",18
404996555,"NO","NO",25
1479777114,"YES","NO",77
1387231874,"YES","YES",338
607526735,"NO","NO",11
1688406926,"YES","YES",75
1495151959,"YES","NO",18
1718686259,"YES","YES",420
1196755590,"YES","NO",20
469743799,"NO","NO",17
67133757,"YES","NO",232
908677219,"NO","NO",1
2010093868,"NO","NO",2
720136345,"NO","NO",73
1270541709,"YES","NO",15
427478594,"NO","NO",0
288781020,"YES","YES",42
783774174,"NO","NO",1
1298667327,"YES","NO",15
610280579,"YES","NO",116
1073393125,"NO","NO",84
1429554310,"NO","NO",73
312733462,"NO","NO",7
438234617,"YES","NO",79
257358873,"NO","NO",5
1428775508,"NO","NO",0
513464038,"YES","NO",138
649263747,"YES","NO",106
935448131,"YES","NO",48
1532001826,"NO","NO",28
1218633921,"YES","NO",16
1168515177,"NO","NO",2
894890621,"NO","NO",39
263108053,"YES","NO",123
80342404,"NO","NO",0
823704773,"NO","NO",3
1069931467,"YES","YES",1691
1820075369,"NO","NO",2
1055518908,"YES","NO",7
1942547806,"YES","NO",18
1254771982,"YES","YES",319
1671901171,"NO","NO",36
475805602,"NO","NO",0
598454325,"YES","NO",299
1807937480,"NO","NO",2
1815406058,"NO","NO",6
72675075,"NO","NO",30
501535186,"YES","NO",8
1144572028,"NO","NO",14
281344017,"NO","NO",30
174904647,"NO","NO",36
1813618726,"YES","NO",179
2111090574,"NO","NO",3
609088044,"YES","YES",184
1118297322,"NO","NO",18
1153301822,"YES","YES",313
298108637,"YES","NO",91
742290882,"NO","NO",1
1173817175,"NO","NO",8
161048618,"NO","NO",20
1488076930,"YES","NO",25
1222049037,"NO","NO",43
2101833533,"NO","NO",1
155247545,"NO","NO",52
1037720423,"NO","NO",18
392453627,"NO","NO",2
673802097,"NO","NO",19
1898350090,"NO","NO",40
1513181386,"YES","YES",14
447739047,"YES","YES",898
1059077882,"YES","NO",37
425179598,"YES","NO",57
505669630,"NO","NO",100
2107534889,"NO","NO",8
1578360472,"NO","NO",15
2029073725,"NO","NO",0
14965615,"YES","NO",398
1925443384,"YES","NO",115
2032167895,"YES","NO",50
987800404,"YES","YES",31
399529277,"YES","NO",7
52528807,"NO","NO",0
862695558,"NO","NO",8
988827080,"YES","NO",34
2103739544,"YES","NO",197
1654457003,"NO","NO",10
428804794,"YES","NO",69
1587266473,"NO","NO",5
89918849,"NO","NO",9
1820326993,"NO","NO",7
1440985219,"YES","NO",50
1490425240,"NO","NO",0
1702106943,"NO","NO",1
1896627275,"NO","NO",2
1797605047,"NO","NO",0
882512892,"NO","NO",17
1237060031,"NO","NO",25
1420809486,"YES","NO",16
1339659091,"NO","NO",13
1636197929,"NO","NO",98
915063589,"NO","NO",5
789223580,"YES","YES",208
1946136837,"NO","NO",1
463511227,"YES","NO",73
955755705,"YES","NO",364
123016428,"NO","NO",1
1100293502,"NO","NO",6
1885214376,"YES","YES",2066
129331296,"NO","NO",4
1498448188,"NO","NO",0
733407169,"NO","NO",3
1708659781,"YES","NO",65
2114266344,"NO","NO",16
141811902,"YES","NO",37
1622407301,"NO","NO",1
1840644768,"NO","NO",26
1082281304,"NO","NO",11
720683563,"NO","NO",7
1045871053,"NO","NO",3
1073407928,"NO","NO",15
632717742,"NO","NO",0
787026611,"NO","NO",0
1937433826,"YES","NO",43
1846015684,"NO","NO",25
549112469,"YES","NO",54
988409111,"NO","NO",4
705393380,"YES","NO",73
367376728,"NO","NO",3
746169065,"NO","NO",17
803765856,"YES","YES",590
1842253676,"NO","NO",3
903650684,"YES","YES",34
1647069308,"NO","NO",2
677405573,"NO","NO",1
2001548603,"YES","NO",67
882436208,"NO","NO",29
1769873982,"NO","NO",6
1237659404,"NO","NO",9
584873771,"NO","NO",53
1631321080,"NO","NO",5
1462111612,"NO","NO",9
1587883775,"NO","NO",24
1878414608,"NO","NO",3
680849787,"NO","NO",103
1693105610,"NO","NO",6
608825593,"NO","NO",83
630338318,"NO","NO",794
792957316,"NO","NO",30
1959156645,"YES","NO",82
1332637824,"NO","NO",5
66414899,"YES","NO",19
1114546622,"NO","NO",7
1142934570,"YES","NO",80
240444665,"YES","YES",119
1508061761,"NO","NO",6
1033636780,"YES","NO",12
307164582,"NO","NO",5
1086695617,"NO","NO",0
1512680340,"YES","NO",120
1099943290,"NO","NO",1
1798975403,"NO","NO",0
985865388,"NO","NO",0
1572975856,"YES","NO",28
1105021274,"YES","YES",59
1541120606,"YES","NO",31
1921318728,"YES","NO",114
481836289,"NO","NO",2
1650252804,"NO","NO",0
476648641,"YES","NO",45
536390644,"NO","NO",0
1624322175,"YES","NO",219
1903976960,"YES","NO",43
713758974,"YES","NO",22
1836091034,"NO","NO",8
1565197734,"NO","NO",0
1581778023,"YES","NO",58
548272524,"NO","NO",2
855883031,"YES","YES",474
1476845298,"NO","NO",23
1364705641,"YES","NO",87
1922534640,"NO","NO",2
2077300914,"NO","NO",7
1776308187,"YES","NO",64
268567540,"NO","NO",1
1026651481,"NO","NO",1
629236735,"NO","NO",49
1416129098,"NO","NO",2
789539847,"YES","NO",66
595750667,"NO","NO",3
1619627764,"YES","YES",1001
895776243,"NO","NO",97
2041715364,"NO","NO",0
1727267729,"NO","NO",7
2040342291,"NO","NO",2
306372543,"YES","YES",32
251062150,"NO","NO",1
856469768,"NO","NO",3
1096766293,"NO","NO",35
967958132,"NO","NO",16
1594357432,"YES","NO",33
866498253,"NO","NO",4
123355453,"NO","NO",5
1805590393,"NO","NO",0
1226775162,"YES","NO",22
282799902,"YES","YES",83
1237627142,"NO","NO",28
1391226909,"NO","NO",2
523580746,"YES","NO",6
1791407373,"YES","YES",79
1998231573,"NO","NO",11
13773948,"YES","NO",25
906209659,"NO","NO",1
572549929,"YES","NO",346
966295498,"NO","NO",3
221569791,"NO","NO",0
478251938,"YES","NO",139
37813206,"NO","NO",0
174229660,"NO","NO",20
730606357,"YES","NO",15
391718961,"YES","NO",98
757101600,"YES","NO",53
1648094184,"NO","NO",0
2091461705,"NO","NO",3
557866381,"NO","NO",4
1729799983,"NO","NO",0
994954677,"YES","NO",24
1919532126,"NO","NO",16
1878884678,"NO","NO",6
1714477167,"YES","YES",54
181659483,"YES","YES",234
1924573047,"YES","NO",27
1919785530,"YES","NO",29
1625940391,"NO","NO",3
326762990,"YES","NO",53
1972707632,"NO","NO",1
1968649254,"NO","NO",15
348959274,"YES","YES",83
857094328,"NO","NO",6
417666956,"NO","NO",4
1038032247,"YES","YES",10
343646776,"YES","NO",197
231468811,"NO","NO",9
154975998,"YES","NO",1004
765566897,"NO","NO",7
762826951,"NO","NO",3
1286187527,"NO","NO",6
735244678,"NO","NO",15
130458027,"NO","NO",11
377067,"NO","NO",1
1624779888,"NO","NO",9
1231647628,"NO","NO",1
710547793,"NO","NO",3
1775255445,"NO","NO",2
341533506,"YES","NO",5
1189729801,"YES","NO",83
354591658,"NO","NO",14
1233533497,"NO","NO",10
374646684,"YES","NO",216
2041796864,"NO","NO",34
1513637295,"NO","NO",63
1730422626,"NO","NO",109
10097005,"NO","NO",6
496260054,"NO","NO",3
1278725438,"NO","NO",3
350099808,"NO","NO",2
941549152,"YES","NO",35
1448041479,"YES","NO",28
1087222369,"YES","YES",63
152986926,"NO","NO",15
236429401,"NO","NO",16
103078135,"NO","NO",1
976483187,"NO","NO",3
923680953,"NO","NO",0
117657302,"YES","NO",82
1077583437,"NO","NO",26
911696705,"YES","YES",68
531415688,"NO","NO",1
272452759,"YES","NO",10
837291230,"NO","NO",0
17812011,"NO","NO",1
1608796512,"NO","NO",24
175201480,"YES","NO",118
689572195,"NO","NO",25
866489937,"YES","NO",45
712228797,"NO","NO",3
2038190450,"NO","NO",400
922844996,"NO","NO",24
1459234309,"YES","NO",49
1337953878,"NO","NO",5
662307208,"NO","NO",0
497458633,"NO","NO",19
1285499639,"NO","NO",37
928391021,"YES","NO",20
134116445,"NO","NO",0
1406249818,"YES","NO",210
1340615338,"YES","NO",14
1875311166,"YES","NO",58
1409962261,"YES","NO",111
1812800003,"NO","NO",18
1487730815,"NO","NO",0
392401205,"NO","NO",23
603834178,"YES","NO",64
1498360760,"NO","NO",1
683842604,"NO","NO",8
1756693311,"NO","NO",4
1604886556,"NO","NO",7
1965897711,"YES","YES",38
137874530,"NO","NO",3
1533994183,"NO","NO",14
886160434,"NO","NO",16
621584550,"NO","NO",29
902678283,"YES","NO",281
811348096,"NO","NO",1
350395620,"NO","NO",16
1125021932,"NO","NO",2
1414933324,"YES","NO",49
431789835,"NO","NO",11
1657888784,"NO","NO",15
375945453,"YES","NO",27
1977247419,"NO","NO",11
372732705,"YES","NO",17
1979693251,"NO","NO",64
57099367,"NO","NO",12
1834956476,"YES","NO",30
1648108890,"YES","NO",105
83668707,"NO","NO",2
2051462227,"NO","NO",5
536876665,"NO","NO",0
584123836,"YES","NO",498
2016738718,"YES","YES",162
1948763526,"YES","NO",69
1690914987,"YES","YES",19
1706482005,"NO","NO",7
1206633430,"YES","NO",164
294805890,"NO","NO",23
1471006023,"NO","NO",116
1925388603,"NO","NO",9
927213138,"NO","NO",14
570282120,"NO","NO",17
1390091376,"YES","NO",143
1467305627,"NO","NO",30
1592975128,"NO","NO",39
9050511,"YES","NO",180
2015912914,"YES","NO",39
211882997,"YES","YES",190
594480463,"YES","NO",509
1755261115,"NO","NO",1
1609105821,"NO","NO",0
1016387751,"NO","NO",3
197543988,"YES","YES",59
785932083,"YES","YES",61
625968384,"NO","NO",1
1575823533,"YES","NO",45
51994362,"NO","NO",3
1747471958,"NO","NO",59
38387750,"YES","NO",59
2134382730,"YES","NO",8
110056416,"NO","NO",8
73426246,"NO","NO",1
533620839,"YES","NO",23
941594858,"YES","YES",73
196603035,"NO","NO",188
2088415677,"YES","NO",49
2053683849,"YES","NO",76
369621880,"NO","NO",1
1132218209,"NO","NO",7
598474680,"YES","NO",113
745602013,"NO","NO",4
1401226945,"YES","YES",314
92155145,"NO","NO",2
1114661876,"YES","NO",19
1585870537,"NO","NO",15
1268836051,"NO","NO",19
1033485325,"NO","NO",1
1808466287,"YES","NO",2
259596238,"YES","NO",34
1441968109,"YES","NO",111
170528207,"YES","YES",50
1336880644,"NO","NO",7
1162250356,"NO","NO",4
1091088385,"NO","NO",18
84962251,"NO","NO",24
1644791218,"NO","NO",4
1693453787,"YES","NO",12
1030403693,"NO","NO",14
717654260,"NO","NO",0
824548292,"NO","NO",2
802124006,"YES","YES",981
1197485153,"NO","NO",60
992011776,"NO","NO",15
1351038023,"YES","NO",61
406386936,"YES","NO",159
1767124419,"NO","NO",7
219611123,"NO","NO",1
196185295,"YES","NO",74
1765561309,"YES","YES",71
634415827,"NO","NO",2
1680650944,"NO","NO",40
944304280,"YES","NO",189
2089191400,"NO","NO",4
156661128,"NO","NO",17
180024036,"YES","NO",66
714566709,"NO","NO",26
1396794856,"NO","NO",7
468498588,"YES","YES",52
244489133,"NO","NO",17
187572461,"YES","YES",755
368449234,"NO","NO",14
941304067,"NO","NO",211
468796173,"YES","YES",299
1790435018,"YES","NO",78
33300588,"NO","NO",10
1949231668,"YES","NO",18
1494592558,"NO","NO",2
760782712,"NO","NO",38
584070749,"NO","NO",10
403192117,"NO","NO",1
1193997033,"NO","NO",13
906526888,"YES","NO",34
1301571769,"NO","NO",4
1894425338,"NO","NO",4
161657914,"YES","YES",8
1427607260,"NO","NO",2
105862753,"YES","NO",298
1792831118,"YES","NO",85
2101549110,"YES","YES",42
421827563,"YES","YES",18
1663610325,"YES","NO",19
124235237,"NO","NO",0
860540553,"NO","NO",3
1226075814,"NO","NO",7
1587175165,"NO","NO",20
1076769930,"NO","NO",81
189157697,"NO","NO",4
838821498,"NO","NO",0
1724835228,"YES","NO",196
1913385759,"NO","NO",0
1949627509,"NO","NO",2
1213340940,"NO","NO",0
360428036,"YES","NO",81
103449821,"YES","NO",28
1676698543,"YES","NO",90
418188727,"NO","NO",23
644296574,"YES","NO",28
521993387,"YES","NO",116
1696741845,"NO","NO",6
208906663,"NO","NO",7
2068992127,"NO","NO",3
1150947473,"NO","NO",2
1235477756,"NO","NO",6
485179300,"NO","NO",1
657396247,"YES","NO",56
42326796,"NO","NO",4
978253533,"YES","YES",64
527501012,"YES","YES",241
762704702,"YES","NO",83
458648351,"NO","NO",5
444609322,"YES","NO",28
1704644804,"YES","NO",40
98410675,"YES","NO",26
610590607,"NO","NO",4
128124502,"YES","NO",61
668750717,"NO","NO",0
1167293426,"NO","NO",14
1773833899,"NO","NO",1
227452731,"NO","NO",45
1531530402,"NO","NO",1
131663718,"NO","NO",19
572405714,"NO","NO",1
1863046410,"NO","NO",32
1444365838,"NO","NO",94
891881173,"NO","NO",114
1217995523,"YES","YES",315
530482831,"NO","NO",7
65444853,"NO","NO",0
2102389020,"YES","NO",147
739461765,"NO","NO",6
1943903228,"YES","NO",30
1151112554,"YES","NO",43
299603185,"YES","NO",287
938913374,"YES","NO",53
348242956,"NO","NO",1
1611428474,"NO","NO",3
1844422701,"NO","NO",0
338908549,"NO","NO",8
2110597708,"NO","NO",28
1992967012,"YES","YES",176
1294388879,"NO","NO",8
1625272023,"YES","NO",75
1305758436,"NO","NO",7
337741931,"NO","NO",2
932352496,"YES","NO",82
1052744977,"NO","NO",25
1588165507,"NO","NO",0
1066566787,"NO","NO",3
245459025,"NO","NO",5
662028065,"NO","NO",8
1564168073,"NO","NO",34
890844949,"NO","NO",3
1072275865,"NO","NO",0
683783961,"NO","NO",5
861191303,"YES","NO",184
1397323945,"NO","NO",12
525363100,"NO","NO",7
1857091623,"YES","NO",28
129965576,"YES","NO",201
208500525,"NO","NO",21
1795734947,"YES","NO",53
621591255,"YES","NO",282
745010363,"YES","NO",22
1720497385,"NO","NO",12
880209339,"NO","NO",19
980974328,"NO","NO",34
1751137955,"NO","NO",27
185015789,"YES","NO",1937
678269646,"NO","NO",3
1090079986,"YES","NO",39
637826592,"YES","NO",1061
548952659,"YES","NO",21
624135985,"NO","NO",5
660800818,"NO","NO",42
1645510343,"YES","NO",14
2015904878,"NO","NO",7
385854746,"NO","NO",48
1196641611,"NO","NO",39
1704291634,"NO","NO",33
920250890,"NO","NO",4
239144524,"YES","NO",575
949268759,"NO","NO",124
488877306,"YES","YES",4823
1364460699,"NO","NO",1
824455077,"NO","NO",0
1329878655,"NO","NO",14
1998017970,"YES","YES",1462
912360553,"NO","NO",0
802145639,"YES","NO",15
1617338736,"NO","NO",6
43360596,"NO","NO",4
1372889778,"NO","NO",0
881106838,"NO","NO",25
1633324487,"YES","NO",299
1431361912,"NO","NO",0
1106481530,"NO","NO",6
1807084140,"NO","NO",10
736016692,"YES","YES",12
236118025,"YES","NO",33
929990500,"YES","NO",32
700653059,"YES","NO",17
24107811,"NO","NO",46
13088371,"NO","NO",8
1582672047,"NO","NO",7
238568201,"NO","NO",0
909556883,"YES","NO",87
280541990,"YES","NO",43
1482124567,"NO","NO",7
44636407,"YES","YES",476
1029638618,"NO","NO",1
1585183128,"NO","NO",0
326455,"YES","YES",402
886970450,"YES","NO",12
1292514038,"YES","NO",12
1141842030,"YES","NO",71
297547405,"NO","NO",3
341708530,"YES","NO",15
964931928,"NO","NO",14
2110024545,"YES","NO",14
57239268,"NO","NO",8
318096116,"YES","NO",343
1796296290,"NO","NO",14
187815590,"NO","NO",11
466632278,"YES","NO",87
1153050566,"NO","NO",2
284099883,"YES","NO",82
852675012,"NO","NO",0
1719096806,"NO","NO",2
384657937,"YES","NO",123
206208421,"NO","NO",7
949933627,"YES","NO",91
1365023431,"YES","NO",22
712580961,"YES","YES",307
280684195,"NO","NO",8
2100303155,"YES","YES",7058
612787854,"NO","NO",162
749733425,"NO","NO",21
1887048471,"NO","NO",24
1455930644,"NO","NO",36
1116125449,"YES","YES",280
1554355007,"NO","NO",16
1717882286,"YES","NO",15
593426256,"NO","NO",4
578433518,"NO","NO",24
1300164420,"NO","NO",2
1114380767,"YES","NO",36
1515694266,"NO","NO",16
889550313,"YES","NO",69
836720232,"YES","NO",361
1963300980,"YES","NO",76
947455559,"YES","NO",82
1483589172,"NO","NO",0
586454911,"NO","NO",15
2109091853,"YES","NO",37
1353554161,"NO","NO",4
368313919,"NO","NO",1
1548307241,"NO","NO",2
1541702497,"NO","NO",37
1043547911,"NO","NO",4
42615453,"YES","NO",53
1256966384,"YES","YES",1200
465099527,"YES","NO",36
300284651,"YES","YES",311
1266916954,"YES","YES",27
525102833,"YES","YES",230
1375109000,"NO","NO",16
1271955862,"NO","NO",1
942248390,"NO","NO",1
1777755046,"NO","NO",28
1963129230,"NO","NO",0
965659711,"YES","YES",49
1002182970,"YES","YES",31
150824659,"NO","NO",7
1126850165,"NO","NO",0
1354815039,"YES","NO",67
1255279608,"YES","NO",124
454086636,"NO","NO",13
1042499829,"YES","NO",29
1289306259,"NO","NO",0
2062757065,"NO","NO",17
87454648,"NO","NO",0
492057352,"NO","NO",1
693244354,"NO","NO",5
828756764,"NO","NO",6
1199188843,"YES","NO",103
1565453342,"YES","NO",164
1083064805,"YES","YES",479
1562653549,"NO","NO",1
57826111,"YES","YES",660
1139285207,"NO","NO",20
342195814,"NO","NO",1
1987455351,"NO","NO",5
1637806387,"NO","NO",12
1409506037,"YES","NO",177
1453215890,"YES","NO",36
133006175,"YES","NO",101
79200436,"NO","NO",25
1968754092,"NO","NO",0
478337648,"YES","NO",141
1884921322,"YES","NO",150
261835407,"YES","YES",13
1054215621,"YES","NO",64
1358052062,"YES","NO",163
1540406865,"YES","YES",765
349719552,"NO","NO",31
514212809,"YES","YES",720
1265058716,"YES","NO",16
1870567003,"NO","NO",17
2001934391,"NO","NO",0
1710158425,"NO","NO",3
221837069,"YES","NO",96
1194695935,"NO","NO",0
111358417,"NO","NO",2
247152340,"NO","NO",2
1707880309,"NO","NO",20
125785024,"YES","NO",63
387570745,"YES","NO",43
154410802,"NO","NO",27
1414947544,"NO","NO",1
859660825,"NO","NO",2
1966762373,"NO","NO",2
1352597498,"YES","NO",28
1812392874,"NO","NO",25
186014698,"YES","NO",18
2068502360,"NO","NO",1
62176535,"YES","NO",39
130392318,"YES","NO",41
1059205006,"YES","NO",21
1347088153,"YES","NO",61
219570935,"NO","NO",13
231835410,"NO","NO",2
266807780,"NO","NO",109
1820256208,"NO","NO",0
837369698,"NO","NO",1
1396520762,"YES","NO",75
1505135597,"NO","NO",4
1250350962,"YES","NO",163
538560905,"NO","NO",6
1614878638,"NO","NO",6
631524264,"NO","NO",2
1530988783,"NO","NO",43
1142700581,"NO","NO",21
1881897032,"YES","YES",99
1426669756,"NO","NO",1
35581303,"YES","NO",177
1210545201,"NO","NO",6
62869379,"YES","NO",70
771842625,"YES","NO",43
1957005000,"NO","NO",0
289307244,"YES","NO",73
1578536275,"YES","NO",61
1068306169,"NO","NO",0
1400761853,"YES","NO",21
1367144399,"NO","NO",17
1427589824,"NO","NO",14
1171303500,"NO","NO",15
1072808383,"NO","NO",10
437785246,"NO","NO",24
1703266062,"NO","NO",1
792351892,"NO","NO",1
1745929556,"YES","NO",117
862873074,"NO","NO",11
1760933394,"YES","NO",120
1036419426,"NO","NO",69
628285963,"NO","NO",0
287657626,"NO","NO",0
885981353,"NO","NO",14
989627753,"NO","NO",15
1921064044,"NO","NO",0
